Unnamed: 0,"Zenith, degree","Elevation, degree","Azimuth, degree","Airmass Relative, ad","Airmass Absolute, ad","Extraterrestrial Radiation, W/m2","POA, W/m2","Tmod, C","Pdc, W","Pac, W","Daily Energy, Wh","Weekly Energy, Wh","Monthly Energy, Wh"
2023-02-04 07:30:00-05:00,73.68,16.32,110.23,3.51,3.49,1400.67,404.1,52.17,178525.75,343433.29,,,
2023-02-04 07:40:00-05:00,71.38,18.62,110.93,3.1,3.08,1400.67,446.6,51.57,198455.48,382654.96,,,
2023-02-04 07:50:00-05:00,69.08,20.92,111.67,2.78,2.76,1400.66,487.27,53.28,215163.76,415834.39,,,
2023-02-04 08:00:00-05:00,66.8,23.2,112.47,2.52,2.51,1400.66,515.94,53.39,227991.84,441161.89,,,
2023-02-04 08:10:00-05:00,64.53,25.47,113.33,2.31,2.3,1400.66,567.24,55.97,247889.43,480762.78,,,
2023-02-04 08:20:00-05:00,62.27,27.73,114.25,2.14,2.13,1400.65,600.89,58.79,259123.49,503293.59,,,
2023-02-04 08:30:00-05:00,60.03,29.97,115.24,1.99,1.98,1400.65,635.14,58.26,274864.74,534308.9,,,
2023-02-04 08:40:00-05:00,57.81,32.19,116.31,1.87,1.86,1400.65,672.14,58.91,290106.48,564491.36,,,
2023-02-04 08:50:00-05:00,55.62,34.38,117.46,1.77,1.76,1400.64,705.72,62.7,298868.78,582263.5,,,
2023-02-04 09:00:00-05:00,53.44,36.56,118.71,1.67,1.66,1400.64,742.11,64.59,311318.67,607085.59,,,
2023-02-04 09:10:00-05:00,51.29,38.71,120.07,1.6,1.59,1400.64,780.81,65.7,325738.15,635705.1,,,
2023-02-04 09:20:00-05:00,49.18,40.82,121.54,1.53,1.52,1400.64,813.28,65.31,340010.67,663856.91,,,
2023-02-04 09:30:00-05:00,47.09,42.91,123.14,1.47,1.46,1400.63,844.25,65.38,352817.42,689172.03,,,
2023-02-04 09:40:00-05:00,45.05,44.95,124.89,1.41,1.41,1400.63,869.64,65.45,363256.57,709811.1,,,
2023-02-04 09:50:00-05:00,43.05,46.95,126.81,1.37,1.36,1400.63,869.6,66.17,361884.11,707183.54,,,
2023-02-04 10:00:00-05:00,41.11,48.89,128.9,1.33,1.32,1400.62,880.76,68.46,362099.0,707880.7,,,
2023-02-04 10:10:00-05:00,39.22,50.78,131.21,1.29,1.28,1400.62,892.69,69.12,365683.99,715044.02,,,
2023-02-04 10:20:00-05:00,37.4,52.6,133.73,1.26,1.25,1400.62,926.59,69.93,377840.34,739164.11,,,
2023-02-04 10:30:00-05:00,35.66,54.34,136.51,1.23,1.22,1400.61,951.35,69.89,387932.85,759106.53,,,
2023-02-04 10:40:00-05:00,34.01,55.99,139.57,1.21,1.2,1400.61,958.76,69.29,392176.14,767423.4,,,
2023-02-04 10:50:00-05:00,32.47,57.53,142.93,1.18,1.18,1400.61,977.23,70.57,396916.12,776942.68,,,
2023-02-04 11:00:00-05:00,31.04,58.96,146.6,1.17,1.16,1400.61,1016.32,70.82,412029.0,806845.65,,,
2023-02-04 11:10:00-05:00,29.76,60.24,150.61,1.15,1.14,1400.6,1013.15,68.19,416568.89,815515.28,,,
2023-02-04 11:20:00-05:00,28.63,61.37,154.96,1.14,1.13,1400.6,1028.05,67.54,424056.05,830242.75,,,
2023-02-04 11:30:00-05:00,27.67,62.33,159.63,1.13,1.12,1400.6,1036.77,67.36,427989.79,838000.13,,,
2023-02-04 11:40:00-05:00,26.91,63.09,164.6,1.12,1.11,1400.59,1042.05,67.3,430259.05,842480.64,,,
2023-02-04 11:50:00-05:00,26.37,63.63,169.81,1.12,1.11,1400.59,1043.47,67.12,431237.06,844393.95,,,
2023-02-04 12:00:00-05:00,26.04,63.96,175.2,1.11,1.11,1400.59,1029.62,66.55,426891.29,835734.95,,,
2023-02-04 12:10:00-05:00,25.95,64.05,180.68,1.11,1.1,1400.58,1032.33,66.61,427875.25,837686.74,,,
2023-02-04 12:20:00-05:00,26.1,63.9,186.14,1.11,1.11,1400.58,928.51,63.51,391618.17,765641.35,,,
2023-02-04 12:30:00-05:00,26.47,63.53,191.5,1.12,1.11,1400.58,573.14,52.16,255328.39,494970.25,,,
2023-02-04 12:40:00-05:00,27.07,62.93,196.67,1.12,1.12,1400.58,1080.5,67.31,445798.58,873209.86,,,
2023-02-04 12:50:00-05:00,27.88,62.12,201.57,1.13,1.12,1400.57,618.16,51.71,276308.12,536345.02,,,
2023-02-04 13:00:00-05:00,28.87,61.13,206.17,1.14,1.13,1400.57,645.82,51.91,288541.09,560533.23,,,
2023-02-04 13:10:00-05:00,30.04,59.96,210.44,1.15,1.15,1400.57,865.94,58.33,375174.38,732519.64,,,
2023-02-04 13:20:00-05:00,31.36,58.64,214.37,1.17,1.16,1400.56,527.08,47.33,240057.57,464208.78,,,
2023-02-04 13:30:00-05:00,32.81,57.19,217.97,1.19,1.18,1400.56,509.35,46.19,233109.72,450346.38,,,
2023-02-04 13:40:00-05:00,34.38,55.62,221.26,1.21,1.2,1400.56,872.19,56.89,380587.84,743051.44,,,
2023-02-04 13:50:00-05:00,36.05,53.95,224.25,1.24,1.23,1400.55,760.16,52.88,338395.28,659163.88,,,
2023-02-04 14:00:00-05:00,37.81,52.19,226.97,1.26,1.26,1400.55,535.32,45.36,246204.44,476094.35,,,
2023-02-04 14:10:00-05:00,39.65,50.35,229.44,1.3,1.29,1400.55,246.12,36.16,115651.29,217471.12,,,
2023-02-04 14:20:00-05:00,41.55,48.45,231.7,1.33,1.33,1400.55,237.39,35.86,111563.06,209387.97,,,
2023-02-04 14:30:00-05:00,43.51,46.49,233.75,1.38,1.37,1400.54,459.3,42.91,213045.49,410323.3,,,
2023-02-04 14:40:00-05:00,45.52,44.48,235.63,1.43,1.42,1400.54,274.69,37.29,128896.95,243689.25,,,
2023-02-04 14:50:00-05:00,47.57,42.43,237.35,1.48,1.47,1400.54,452.92,43.07,209864.06,404065.03,,,
2023-02-04 15:00:00-05:00,49.66,40.34,238.92,1.54,1.53,1400.53,529.97,45.64,243365.4,470525.02,,,
2023-02-04 15:10:00-05:00,51.79,38.21,240.37,1.61,1.6,1400.53,575.19,46.93,262864.71,509194.34,,,
2023-02-04 15:20:00-05:00,53.94,36.06,241.7,1.69,1.68,1400.53,569.78,46.85,260462.32,504438.86,,,
2023-02-04 15:30:00-05:00,56.12,33.88,242.93,1.79,1.78,1400.53,240.87,36.51,112908.37,212122.36,,,
2023-02-04 15:40:00-05:00,58.33,31.67,244.06,1.9,1.89,1400.52,354.72,39.94,165743.01,316631.18,,,
2023-02-04 15:50:00-05:00,60.55,29.45,245.11,2.03,2.01,1400.52,435.84,42.33,202479.49,389397.55,,,
2023-02-04 16:00:00-05:00,62.79,27.21,246.09,2.18,2.16,1400.52,191.46,34.52,89801.14,166438.26,,,
2023-02-04 16:10:00-05:00,65.05,24.95,247.0,2.36,2.34,1400.51,111.6,31.79,51808.13,91650.35,,,
2023-02-04 16:20:00-05:00,67.33,22.67,247.84,2.58,2.56,1400.51,103.41,31.32,47944.83,84049.61,,,
2023-02-04 16:30:00-05:00,69.61,20.39,248.63,2.85,2.83,1400.51,120.28,31.67,56059.74,99935.52,,,
2023-02-04 16:40:00-05:00,71.91,18.09,249.37,3.18,3.17,1400.5,78.0,30.22,35873.56,60421.8,,,
2023-02-04 16:50:00-05:00,74.22,15.78,250.05,3.62,3.6,1400.5,85.96,30.37,39691.84,67854.19,,,
2023-02-04 17:00:00-05:00,76.54,13.46,250.7,4.21,4.18,1400.5,60.62,29.46,27638.96,44391.96,,,
2023-02-04 17:10:00-05:00,78.87,11.13,251.3,5.02,4.99,1400.49,63.81,29.42,29173.2,47344.72,,,
2023-02-04 17:20:00-05:00,81.21,8.79,251.86,6.23,6.19,1400.49,75.69,29.66,34856.4,58370.15,,,
2023-02-04 17:30:00-05:00,83.55,6.45,252.39,8.16,8.12,1400.49,44.82,28.51,20217.95,30019.29,,,
2023-02-04 17:40:00-05:00,85.9,4.1,252.89,11.67,11.6,1400.49,23.12,27.67,10111.9,10892.81,,,
2023-02-04 17:50:00-05:00,88.26,1.74,253.35,19.24,19.13,1400.48,7.61,27.05,3134.01,0.0,,,
2023-02-04 18:00:00-05:00,90.62,-0.62,253.78,,,1400.48,0.0,26.68,0.0,0.0,,,
2023-02-04 18:10:00-05:00,92.99,-2.99,254.19,,,1400.48,0.0,26.49,0.0,0.0,,,
2023-02-04 18:20:00-05:00,95.36,-5.36,254.57,,,1400.47,0.0,26.32,0.0,0.0,,,
